"","id","lat","lon","wiki","name","alt_names","place_id","place_name","startmin","startmax","endmin","endmax","description","sources","type","architect_uri"
"709","985","52.367673","4.899409","","Diaconie Weeshuis der Nederduits-Hervormde Gemeente 1657","","3594","Amsterdam","1656","0","1888","0","De diaconie van de Nederduits Gereformeerde Gemeente - later Nederlands Hervormde Gemeente - kreeg van de burgemeesters in 1656 een groot stuk land ten geschenke voor de bouw van een weeshuis aan de Binnen Amstel, op de hoek van de Zwanenburgwal en de Zwanenburgstraat. In 1888 werd het weeshuis afgebroken wegens bouwkundige gebreken en werd op dezelfde plek een nieuw weeshuis gebouwd, dat een kleine eeuw later moest wijken voor de Stopera.","","http://vocab.getty.edu/aat/300006769",""
"710","986","52.367673","4.899409","","Diaconieweeshuis der Nederduits Hervormde Gemeente 1888","","3594","Amsterdam","1888","0","1977","1978","Vervanging van het weeshuis dat hier vanaf 1657 stond. Tot 1904 in gebruik als weeshuis, daarna tot 1910 verhuurd aan provincie die er krankzinnige vrouwen liet verplegen. Tot aan de sloop voor de Stopera gebruikt door verschillende gemeentelijke diensten.","","http://vocab.getty.edu/aat/300006769",""
"711","3507","52.89244","4.913244","","Dienstwoning ","","1490","Westerland","0","0","0","0","Quarantaineweg 7; Dienstwoning van de beheerder van het kruitmagazijn van de marine. Bewoond door Johannes Nicolaas Smit in de periode 27-6-1921 t/m 21-2-1923. Locatie niet nauwkeurig","Historische Vereniging Wieringen","http://vocab.getty.edu/aat/300132384",""
"712","3671","52.087648808641","4.3165661009038","","Dierentuingebouw","Moors Paleis","1245","'s-Gravenhage","1892","1893","1968","0","Architect S.J. de Vletter (1823-1872) ontwierp het eerste centrale gebouw in de Haagse Dierentuin. In de periode 1892-1893 verbouwden de architecten J.W. Bosboom en A.J. Wesstra dit hoofdgebouw tot het Moors Paleis, waar veel evenementen zijn gehouden, zoals toneelvoorstellingen, muziekuitvoeringen, pluimveetentoonstellingen, hondenshows, thé dansants en later filmvoorstellingen. De Haagse Dierentuin kreeg zo onbedoeld een extra sociaal nut voor de Haagse samenleving.

De start van de bouw van het Provinciehuis van Zuid-Holland in 1963 en nadien de bouw van het voormalige hoofdkantoor van Rijkswaterstaat op het terrein van de dierentuin, luidde het einde van de Haagse Dierentuin in. Het definitieve einde kwam in 1968 bij de afbraak van het Moors Paleis.","Geometrie van kaart Wind jr de., J., 1895","http://vocab.getty.edu/aat/300007102",""
"713","362","52.513611111111","6.0988888888889","http://nl.wikipedia.org/wiki/Diezerpoort_(stadspoort)","Diezerpoort","","1182","stadspoort","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"714","379","53.31566","6.835084","http://nl.wikipedia.org/wiki/Dijkhuizen_(borg)","Dijkhuizen","","3386","Appingedam","1000","1450","1503","0","Dijkhuizen was een borg die in het verleden aan de zuidzijde van het Damsterdiep heeft gestaan, ter hoogte van het dorp Tjamsweer, direct ten westen van Appingedam. De borg is vooral bekend geworden omdat deze een tijdlang bewoond is geweest door de machtige partijleider Focko Ukena uit Neermoor, die tevergeefs probeerde Groningen en Oostfriesland in één staatsverband te verenigen.","","",""
"715","3180","51.7896","4.47321","","Dijkkerk","","2385","Westmaas","1980","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"716","415","53.405221","6.446335","http://nl.wikipedia.org/wiki/Dijksterhuis_(borg)","Dijksterhuis","","3423","Pieterburen","1300","1400","1903","0","De borg Dijksterhuis stond tot 1903 even ten noorden van het dorp Pieterburen in de gemeente De Marne. Een restant van het oorspronkelijke borgterrein is nog steeds in het landschap terug te vinden.

Aangenomen wordt dat de oorspronkelijke borg werd gebouwd in de veertiende eeuw. De borg, vroeger aangeduid als Huis ten Dijke werd gebouwd op een zandplaat op het Wad. Hij stond daarom oorspronkelijk buitendijks. Mede daarom wordt aangenomen dat de eerste bewoners de kost verdienden met zeeroof en tot de zogenaamde likedelers gerekend moeten worden.","","",""
"717","982","52.388324","4.632314","","Dijmanspoort","Deimanspoort, Dijmanswaterpoort","2907","Haarlem","0","0","1807","0","","","http://vocab.getty.edu/aat/300005080",""
"718","2750","51.8904","4.46324","","Diverse Gereformeerde stromingen","","3086","Rotterdam","1894","0","1928","0","Gesloopt in 1928, Vrij Gerefromeerde Gemeente onder het Kruis.  (later Gereformeerde Gemeente)","","http://vocab.getty.edu/aat/300007391",""
"719","927","52.376189","4.631102","","Dobbelstenen","Kommiezenhuisjes, commiezenhuisjes","2907","Haarlem","1826","0","1927","0","De kommiezenhuisjes waren, na de sloop van de Grote Houtpoort, bedoeld om de plaatselijke belastingen te innen.","","http://vocab.getty.edu/aat/300007824",""
"720","488","52.158875","4.4829166666667","http://nl.wikipedia.org/wiki/Doelenkazerne","Doelenkazerne","","2088","Leiden","1818","1819","1980","0","De Doelenkazerne was van 1818 tot 1980 een kazerne in de binnenstad van de Nederlandse stad Leiden. 

Op 12 januari 1807, in de Franse tijd, vond de Leidse buskruitramp plaats. Koning Lodewijk Napoleon zegde steun toe bij de wederopbouw en beloofde ook troepen (dienstplichtigen) in de stad te legeren. In 1819 werd het repareren en versterken van het grote kazernegebouw (Arsenaal) in de Doelen uitgevoerd, waarna het gebouw in 1876 werd verbeterd.","","http://vocab.getty.edu/aat/300006887",""
"721","1018","52.370419","4.897707","","Dolhuis","Dolhuys","0","Amsterdam","1562","0","1791","0","Werd in 1971 gesloopt voor de kerk van de Hersteld Evangelische Lutherse gemeente.","","http://vocab.getty.edu/aat/300006672",""
"722","34","52.090613","5.113036","","Domhotel Westerstraat 2","Vegetarisch Hotel-Restaurant Pomona ","0","Utrecht","0","0","1986","0","Hotel in het oude stationsgebied dat als een van de laatste gebouwen in 1986 gesloopt werd voor Hoog Catharijne. ","","http://vocab.getty.edu/aat/300007166",""
"723","802","50.850063888889","5.689925","http://nl.wikipedia.org/wiki/Dominicanenkerk_(Maastricht)","Dominicanenkerk","","1406","Maastricht","0","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"724","777","50.850063888889","5.689925","http://nl.wikipedia.org/wiki/Dominicanenklooster_(Maastricht)","Dominicanenklooster","","1406","Maastricht","0","0","0","0","","","",""
"725","2261","53.2032","5.79711","","Dominicus","","3615","Leeuwarden","1850","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"726","2936","51.8864","5.43068","","Dominicus","","3601","Tiel","1818","0","1860","0","Schuilkerk die in 1702 is verbouwd. In 1860 gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"727","3010","52.0897","5.11638","","Dominicus","","3295","Utrecht","1853","0","0","0","Toren 1879, buiten gebruik, sloop 1940.","","http://vocab.getty.edu/aat/300007391",""
"728","2697","51.9216","4.4889","","Dominicus- of Steigerkerk","","3086","Rotterdam","1790","0","1826","0","De geschiedenis van de Dominicanen in Rotterdam gaat terug tot de vijftiende eeuw. Dan bevindt zich een klooster aan de Hoogstraat. In 1572, tijdens de Tachtigjarige Oorlog, wordt het klooster onteigend. Het uitoefenen van het katholieke geloof wordt bij wet verboden. In de loop van de zeventiende eeuw wordt het verbod iets versoepeld. Vanaf 1625 zijn er weer dominicanen in de stad. Katholieke kerken zijn er dan niet, maar er worden onder andere diensten gehouden in een herberg aan het Steiger.","","http://vocab.getty.edu/aat/300007466",""
"729","1202","52.6217","4.74897","","Don Bosco","","2348","Alkmaar","1960","0","2006","0","Rooms-katholieke parochiekerk Don Bosco, eind jaren 1950 ontstaan voor de vierde parochie in Alkmaar. Dit was een zeer belangrijke moderne kerk in de wijk Overdie (1961, bureau Thunnissen en Van Kranendonk), een centraalbouw op vierkante plattegrond, in de vorm van een stolpboerderij. Tijdelijk ook in gebruik als Gereformeerde Kerk Vrijgemaakt. Per 1 januari 2007 is de kerk gesloten. De slotviering heeft op zondag 31 december 2006 plaatsgevonden. In Overdie wonen vrijwel geen katholieken meer.","","http://vocab.getty.edu/aat/300007391",""
"730","1203","52.6193","4.74953","","Don Bosco","","2348","Alkmaar","0","0","0","0","Noodkerk tot 1961. Daarna nieuwbouw.","","http://vocab.getty.edu/aat/300007391",""
"731","2285","52.1338","5.39727","","Don Bosco","","0","Leusden","1947","0","0","0","Paters Salesianen, voormalig landgoed, buiten gebruik 1999.","","http://vocab.getty.edu/aat/300007391",""
"732","2551","51.769","5.54111","","Don Bosco","","3249","Oss","1954","0","1995","0","Nieuwe r.-k. parochie in de oostelijke uitbreiding van Oss uit de jaren 1950, toegewijd aan de bekende, Salesianer priester H. Johannes Bosco (1815-1888). Rechthoekige zaalkerk met terzijde staande doopkapel en kleine klokkentoren boven het koor. Gebouwd onder invloed van de Bossche School. De kerk is wegens teruglopend kerkbezoek buiten gebruik gesteld in 1995 en vervolgens gesloopt 1998. Ter plaatse staan nu appartementen.","","http://vocab.getty.edu/aat/300007391",""
"733","633","52.092665","5.106046","http://nl.wikipedia.org/wiki/Doofpoort","Doofpoort","Bleyckpoort","3295","Utrecht","1400","1450","1725","1825","De Doofpoort was een 15e-eeuwse buitenpoort die bij de stad Utrecht stond.

De Doofpoort lag aan de westzijde van Utrecht bij de waterweg Vleutense Vaart, nadien gedempt en vandaag de dag bekend als de Vleutenseweg. In de Middeleeuwen lag er vanaf de Catharijnepoort de voorstad Buiten Catharijne. De westelijke toegang tot de voorstad was de Doofpoort. De poort stond ook wel bekend als Bleyckpoort, vernoemd naar het grote aantal blekerijen in dit gebied. In de 17e eeuw was de Doofpoort een ruïne.

Aangegeven locatie is weinig precies.","","http://vocab.getty.edu/aat/300005080",""
"734","959","52.378185445313","4.6345212684373","","Doopsgezinde Arm Huis","","2907","Haarlem","1782","0","0","0","Niet duidelijk hoe lang dit hier stond. In het Nieuws van de Dag van 12 mei 1891 wordt de opening van een nieuw Doopsgezind armenhuis aan het Groot Heiligland beschreven: http://resolver.kb.nl/resolve?urn=ddd:010139851:mpeg21:a0125 Zou dat op dezelfde plek zijn gebouwd? 

De geometrie is afkomstig van Nautz' kaart van rond 1827.","","http://vocab.getty.edu/aat/300006745",""
"735","1856","53.1875","5.54102","","Doopsgezinde Broederschap","","1366","Franeker","1864","0","1878","0","","","http://vocab.getty.edu/aat/300007391",""
"736","2418","53.3104","6.44432","","Doopsgezinde Gemeente","","2467","Niehove","1729","0","0","0","Deze doopsgezinde kerk stond bij Ikum, even ten noordoosten van het vroegere gehucht Gaaikemaweer. In 1776 sloot deze gemeente zich aan bij de doopsgezinden van de Jensemaweg bij Oldehove. De kerk is later afgebroken.","","http://vocab.getty.edu/aat/300007391",""
"737","1170","52.2681","4.74765","","Doopsgezinde Kerk","","2571","Aalsmeer","1845","0","1927","0","","","http://vocab.getty.edu/aat/300007466",""
"738","2076","52.2653","6.79174","","Doopsgezinde Kerk","","3510","Hengelo","1883","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"739","2092","52.2266","5.16653","","Doopsgezinde Kerk","","1036","Hilversum","1878","0","1940","0","Buiten gebruik 1940, vervolgens gesloopt voor nieuwbouw.","","http://vocab.getty.edu/aat/300007466",""
"740","2883","52.9886","6.95022","","Doopsgezinde Kerk","","3074","Stadskanaal","1851","0","0","0","Gesloopt 1966. Ter plaatse staan nu winkels. Vervangen door nieuwe kerk uit 1967 aan het Boerendiep.","","http://vocab.getty.edu/aat/300007466",""
"741","1599","52.5588363034","4.8494049384","","Doopsgezinde Vermaning","Doopsgezinde Kerk, Gereformeerde en Mennonite Kerk","3553","De Rijp","1654","0","1950","0","De kerk is in 1950 gesloopt en vervangen door een kleinere.","","http://vocab.getty.edu/aat/300007466",""
"742","2231","52.5179","4.75805","","Doopsgezinde Vermaning","","1880","Krommeniedijk","1847","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"743","2978","52.3957","5.55908","","Doopsgezinde Vermaning","","0","Uitgeest","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"744","3094","53.2969","5.07479","","Doopsgezinde Vermaning","","3299","Vlieland","1605","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"745","3173","52.5542","4.79596","","Doopsgezinde Vermaning","","1908","West-Graftdijk","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"746","1344","52.951","6.36236","","Doopsgezinden","","1753","Appelscha","1867","0","0","0","Hier was vroeger een Doopsgezinde kerk. Die stond in de tuin van de pastorie aan de Boslaan 13. De kerk is in 1867 gebouwd. Op het hoogtepunt waren er 21 lidmaten. Al vóór 1900 is de gemeente opgeheven. De kerk is onder andere gebruikt als gymnastiekzaal en ten slotte in 1919 afgebroken. De pastorie is nu een woonhuis. (52-04)","","http://vocab.getty.edu/aat/300007391",""
"747","1417","53.1682","7.0897","","Doopsgezinden","","3508","Beerta","1700","0","0","0","Buiten gebruik in 1947, gesloopt 1960.","","http://vocab.getty.edu/aat/300007391",""
"748","1605","53.2608","6.03645","","Doopsgezinden","","3273","De Westereen","1816","0","0","0","In Kollumerzwaag ontstond tussen 1600 en 1620 een Menistengemeente. Begin 19de eeuw liep deze gemeente terug en dreigde opgeheven te worden. Rond 1816 werd de vermaning afgebroken en in 1816 herbouwd in Zwaagwesteinde. Daar was nog niet één kerk. Na de dood van ds. Bosma hield de gemeente in 1844 op te bestaan. De vermaning werd verkocht en verbouwd tot smederij. Later werden het twee arbeiderswoningen en in 1934 kocht huisarts Noordhof de oude vermaning, liet die slopen en bouwde op de fundering zijn dokterswoning. En in Zwaagwesteinde werd in 1904 een nieuwe gemeente gesticht en een nieuwe vermaning gebouwd.","","http://vocab.getty.edu/aat/300007391",""
"749","1639","52.9588","4.76151","","Doopsgezinden","","3056","Den Helder","1788","0","1853","0","Gesloopt in 1853.","","http://vocab.getty.edu/aat/300007391",""
"750","1689","53.3254","5.99753","","Doopsgezinden","","3391","Dokkum","1665","0","0","0","Tot 1740, ook soepkokerij.","","http://vocab.getty.edu/aat/300007391",""
"751","1700","51.8128","4.665","","Doopsgezinden","","2351","Dordrecht","1624","0","0","0","Buiten gebruik geraakt in 1864.","","http://vocab.getty.edu/aat/300007391",""
"752","1701","51.8126","4.66908","","Doopsgezinden","","2351","Dordrecht","1898","0","0","0","Buiten gebruik geraakt in 1968. Gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"753","1907","53.0021","6.06589","","Doopsgezinden","","3346","Gorredijk","1881","0","0","0","Waarschijnlijk zijn er in 1752 en 1818 voorgangers gebouwd op dezelfde plek, waar nu de Formanjestrjitte uitkomt op de Langewal.","","http://vocab.getty.edu/aat/300007391",""
"754","1915","52.0119","4.70867","","Doopsgezinden","","1005","Gouda","1798","0","1825","0","Aan de Turfmarkt stond al in 1656 een doopsgezind schuilkerkje. In 1798 kochten Simon Joseph en Abraham Sanders de leegstaande en bouwvallige kerk van de Waterlandse Doopsgezinden aan de Turfmarkt. De kerk werd ingericht als Synagoge. In verband met de slechte staat van het gebouwtje is het in 1824 afgebroken, waarna op dezelfde plaats op 14 september 1827 een nieuwe Synagoge werd ingewijd.","","http://vocab.getty.edu/aat/300007391",""
"755","1985","53.1768","5.41974","","Doopsgezinden","","2891","Harlingen","1858","0","1996","0","Dit was een interessante kerk.","","http://vocab.getty.edu/aat/300007391",""
"756","2074","52.2676","6.77577","","Doopsgezinden","","3510","Hengelo","0","0","1986","0","Diensten vanaf 1984 in Huize Avondrust. Gesloopt in 1986.","","http://vocab.getty.edu/aat/300007391",""
"757","2086","53.2924","5.76541","","Doopsgezinden","","3227","Hijum","1732","0","0","0","Buiten gebruik sinds 1779.","","http://vocab.getty.edu/aat/300007391",""
"758","2153","53.3452","6.6745","","Doopsgezinden","","3447","Huizinge","1815","0","0","0","Afgebroken in 1863 toen er een nieuwe kerk in Middelstum in gebruik is genomen.","","http://vocab.getty.edu/aat/300007391",""
"759","2249","53.3604","6.7809","","Doopsgezinden","","0","Leermens","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"760","2263","53.2006","5.79547","","Doopsgezinden","","3615","Leeuwarden","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"761","2294","53.0202","6.09732","","Doopsgezinden","","3350","Lippenhuizen","0","0","0","0","Gebouwd in 1802, vernieuwd in 1870. In 1947 is de kerk verkocht toen de doopsgezinde gemeente is gefuseerd met die van Gorredijk. De kerk is toen verbouwd is tot kleuterschool en dorpshuis. Rond 1963 is de kerk afgebroken. Alleen de consistorie is blijven staan als schuurtje in een achtertuin.","","http://vocab.getty.edu/aat/300007391",""
